word	lemma	tense	nonfinite	singular-number	third-person	imperative-subjunctive	participle
syllogizing	syllogize	PRS	0	0	0	0	1
cauterizing	cauterize	PRS	0	0	0	0	1
videotapes	videotape	PRS	0	1	1	0	0
videotaping	videotape	PRS	0	0	0	0	1
videotaped	videotape	PST	0	0	0	0	1
privatizes	privatize	PRS	0	1	1	0	0
privatized	privatize	PST	0	0	0	0	0
privatized	privatize	PST	0	0	0	0	1
pregreases	pregrease	PRS	0	1	1	0	0
pregreasing	pregrease	PRS	0	0	0	0	1
pregreased	pregrease	PST	0	0	0	0	0
pregreased	pregrease	PST	0	0	0	0	1
quadrebles	quadreble	PRS	0	1	1	0	0
quadrebling	quadreble	PRS	0	0	0	0	1
quadrebled	quadreble	PST	0	0	0	0	0
quadrebled	quadreble	PST	0	0	0	0	1
hepatises	hepatise	PRS	0	1	1	0	0
hepatising	hepatise	PRS	0	0	0	0	1
hepatised	hepatise	PST	0	0	0	0	1
muscles	muscle	PRS	0	1	1	0	0
excrementized	excrementize	PST	0	0	0	0	1
ectoparasitized	ectoparasitize	PST	0	0	0	0	1
managerializing	managerialize	PRS	0	0	0	0	1
managerialized	managerialize	PST	0	0	0	0	0
monetising	monetise	PRS	0	0	0	0	1
monetised	monetise	PST	0	0	0	0	0
monetised	monetise	PST	0	0	0	0	1
sipes	sipe	PRS	0	1	1	0	0
siping	sipe	PRS	0	0	0	0	1
siped	sipe	PST	0	0	0	0	0
siped	sipe	PST	0	0	0	0	1
waggons	waggon	PRS	0	1	1	0	0
polymedicating	polymedicate	PRS	0	0	0	0	1
polymedicated	polymedicate	PST	0	0	0	0	0
polymedicated	polymedicate	PST	0	0	0	0	1
bivvying	bivvy	PRS	0	0	0	0	1
bivvied	bivvy	PST	0	0	0	0	0
bivvied	bivvy	PST	0	0	0	0	1
cosigned	cosign	PST	0	0	0	0	1
flabbergastered	flabbergaster	PST	0	0	0	0	0
flabbergastered	flabbergaster	PST	0	0	0	0	1
heezes	heeze	PRS	0	1	1	0	0
heezing	heeze	PRS	0	0	0	0	1
fating	fate	PRS	0	0	0	0	1
fated	fate	PST	0	0	0	0	0
fated	fate	PST	0	0	0	0	1
religionizes	religionize	PRS	0	1	1	0	0
religionizing	religionize	PRS	0	0	0	0	1
religionized	religionize	PST	0	0	0	0	1
ineffectualizing	ineffectualize	PRS	0	0	0	0	1
ineffectualized	ineffectualize	PST	0	0	0	0	0
ineffectualized	ineffectualize	PST	0	0	0	0	1
assibilates	assibilate	PRS	0	1	1	0	0
assibilating	assibilate	PRS	0	0	0	0	1
assibilated	assibilate	PST	0	0	0	0	0
assibilated	assibilate	PST	0	0	0	0	1
dentilabializes	dentilabialize	PRS	0	1	1	0	0
dentilabializing	dentilabialize	PRS	0	0	0	0	1
dentilabialized	dentilabialize	PST	0	0	0	0	0
dentilabialized	dentilabialize	PST	0	0	0	0	1
hitches	hitch	PRS	0	1	1	0	0
hitched	hitch	PST	0	0	0	0	0
hitched	hitch	PST	0	0	0	0	1
extradites	extradite	PRS	0	1	1	0	0
extraditing	extradite	PRS	0	0	0	0	1
extradited	extradite	PST	0	0	0	0	0
extradited	extradite	PST	0	0	0	0	1
splendishing	splendish	PRS	0	0	0	0	1
splendished	splendish	PST	0	0	0	0	0
magnetified	magnetify	PST	0	0	0	0	0
skirls	skirl	PRS	0	1	1	0	0
skirled	skirl	PST	0	0	0	0	0
skirled	skirl	PST	0	0	0	0	1
ingerminates	ingerminate	PRS	0	1	1	0	0
ingerminated	ingerminate	PST	0	0	0	0	1
shoads	shoad	PRS	0	1	1	0	0
shoading	shoad	PRS	0	0	0	0	1
shoaded	shoad	PST	0	0	0	0	0
togoes	togo	PRS	0	1	1	0	0
togoing	togo	PRS	0	0	0	0	1
towent	togo	PST	0	0	0	0	0
strove	strive	PST	0	0	0	0	0
striven	strive	PST	0	0	0	0	1
enclothing	enclothe	PRS	0	0	0	0	1
enclothed	enclothe	PST	0	0	0	0	0
enclothed	enclothe	PST	0	0	0	0	1
renominates	renominate	PRS	0	1	1	0	0
renominated	renominate	PST	0	0	0	0	0
renominated	renominate	PST	0	0	0	0	1
sepulchres	sepulchre	PRS	0	1	1	0	0
sepulchring	sepulchre	PRS	0	0	0	0	1
yoinks	yoink	PRS	0	1	1	0	0
yoinking	yoink	PRS	0	0	0	0	1
yoinked	yoink	PST	0	0	0	0	0
yoinked	yoink	PST	0	0	0	0	1
epitomises	epitomise	PRS	0	1	1	0	0
epitomised	epitomise	PST	0	0	0	0	0
epitomised	epitomise	PST	0	0	0	0	1
undercalculates	undercalculate	PRS	0	1	1	0	0
undercalculating	undercalculate	PRS	0	0	0	0	1
undercalculated	undercalculate	PST	0	0	0	0	0
cratered	crater	PST	0	0	0	0	0
cratered	crater	PST	0	0	0	0	1
loves	love	PRS	0	1	1	0	0
loving	love	PRS	0	0	0	0	1
potentiates	potentiate	PRS	0	1	1	0	0
potentiating	potentiate	PRS	0	0	0	0	1
viscerates	viscerate	PRS	0	1	1	0	0
viscerated	viscerate	PST	0	0	0	0	1
dazzles	dazzle	PRS	0	1	1	0	0
adonises	adonise	PRS	0	1	1	0	0
adonising	adonise	PRS	0	0	0	0	1
adonised	adonise	PST	0	0	0	0	0
adonised	adonise	PST	0	0	0	0	1
propels	propel	PRS	0	1	1	0	0
propelled	propel	PST	0	0	0	0	0
ingorges	ingorge	PRS	0	1	1	0	0
ingorged	ingorge	PST	0	0	0	0	0
privileges	privilege	PRS	0	1	1	0	0
privileging	privilege	PRS	0	0	0	0	1
privileged	privilege	PST	0	0	0	0	0
privileged	privilege	PST	0	0	0	0	1
rereduces	rereduce	PRS	0	1	1	0	0
rereducing	rereduce	PRS	0	0	0	0	1
rereduced	rereduce	PST	0	0	0	0	1
disincentivises	disincentivise	PRS	0	1	1	0	0
disincentivising	disincentivise	PRS	0	0	0	0	1
disincentivised	disincentivise	PST	0	0	0	0	0
disincentivised	disincentivise	PST	0	0	0	0	1
microwaves	microwave	PRS	0	1	1	0	0
microwaving	microwave	PRS	0	0	0	0	1
microwaved	microwave	PST	0	0	0	0	0
glams	glam	PRS	0	1	1	0	0
glamming	glam	PRS	0	0	0	0	1
glammed	glam	PST	0	0	0	0	0
glammed	glam	PST	0	0	0	0	1
brawls	brawl	PRS	0	1	1	0	0
brawling	brawl	PRS	0	0	0	0	1
brawled	brawl	PST	0	0	0	0	1
reshuffled	reshuffle	PST	0	0	0	0	0
cognosces	cognosce	PRS	0	1	1	0	0
daggles	daggle	PRS	0	1	1	0	0
confited	confit	PST	0	0	0	0	0
decombines	decombine	PRS	0	1	1	0	0
decombining	decombine	PRS	0	0	0	0	1
decombined	decombine	PST	0	0	0	0	1
cliques	clique	PRS	0	1	1	0	0
cliquing	clique	PRS	0	0	0	0	1
cliqued	clique	PST	0	0	0	0	0
cliqued	clique	PST	0	0	0	0	1
lustres	lustre	PRS	0	1	1	0	0
lustring	lustre	PRS	0	0	0	0	1
lustred	lustre	PST	0	0	0	0	0
lustred	lustre	PST	0	0	0	0	1
unspikes	unspike	PRS	0	1	1	0	0
unspiking	unspike	PRS	0	0	0	0	1
misformats	misformat	PRS	0	1	1	0	0
misformatted	misformat	PST	0	0	0	0	1
warraunted	warraunt	PST	0	0	0	0	0
warraunted	warraunt	PST	0	0	0	0	1
masques	masque	PRS	0	1	1	0	0
masquing	masque	PRS	0	0	0	0	1
masqued	masque	PST	0	0	0	0	0
diosmosing	diosmose	PRS	0	0	0	0	1
diosmosed	diosmose	PST	0	0	0	0	0
diosmosed	diosmose	PST	0	0	0	0	1
rebleaches	rebleach	PRS	0	1	1	0	0
rebleaching	rebleach	PRS	0	0	0	0	1
rebleached	rebleach	PST	0	0	0	0	0
ineffectuates	ineffectuate	PRS	0	1	1	0	0
ineffectuating	ineffectuate	PRS	0	0	0	0	1
ineffectuated	ineffectuate	PST	0	0	0	0	0
elts	elt	PRS	0	1	1	0	0
elting	elt	PRS	0	0	0	0	1
elted	elt	PST	0	0	0	0	1
tweeps	tweep	PRS	0	1	1	0	0
tweeping	tweep	PRS	0	0	0	0	1
tweeped	tweep	PST	0	0	0	0	0
dejargonizing	dejargonize	PRS	0	0	0	0	1
dejargonized	dejargonize	PST	0	0	0	0	1
insperses	insperse	PRS	0	1	1	0	0
inspersing	insperse	PRS	0	0	0	0	1
inspersed	insperse	PST	0	0	0	0	1
lipreads	lipread	PRS	0	1	1	0	0
lipreading	lipread	PRS	0	0	0	0	1
lipread	lipread	PST	0	0	0	0	1
tributing	tribute	PRS	0	0	0	0	1
tributed	tribute	PST	0	0	0	0	0
tributed	tribute	PST	0	0	0	0	1
spamvertises	spamvertise	PRS	0	1	1	0	0
spamvertised	spamvertise	PST	0	0	0	0	1
prevaricating	prevaricate	PRS	0	0	0	0	1
prevaricated	prevaricate	PST	0	0	0	0	1
unjudges	unjudge	PRS	0	1	1	0	0
unjudging	unjudge	PRS	0	0	0	0	1
unjudged	unjudge	PST	0	0	0	0	0
unjudged	unjudge	PST	0	0	0	0	1
mispages	mispage	PRS	0	1	1	0	0
mispaging	mispage	PRS	0	0	0	0	1
mispaged	mispage	PST	0	0	0	0	0
pitters	pitter	PRS	0	1	1	0	0
pittered	pitter	PST	0	0	0	0	0
anæsthetises	anæsthetise	PRS	0	1	1	0	0
anæsthetising	anæsthetise	PRS	0	0	0	0	1
anæsthetised	anæsthetise	PST	0	0	0	0	0
præluded	prælude	PST	0	0	0	0	0
præluded	prælude	PST	0	0	0	0	1
disrealizes	disrealize	PRS	0	1	1	0	0
disrealizing	disrealize	PRS	0	0	0	0	1
disrealized	disrealize	PST	0	0	0	0	0
meemawed	meemaw	PST	0	0	0	0	0
fluking	fluke	PRS	0	0	0	0	1
reinterpolated	reinterpolate	PST	0	0	0	0	0
reinterpolated	reinterpolate	PST	0	0	0	0	1
palletizes	palletize	PRS	0	1	1	0	0
palletizing	palletize	PRS	0	0	0	0	1
palletized	palletize	PST	0	0	0	0	1
memorialises	memorialise	PRS	0	1	1	0	0
memorialising	memorialise	PRS	0	0	0	0	1
pixels	pixel	PRS	0	1	1	0	0
pixeling	pixel	PRS	0	0	0	0	1
pixeled	pixel	PST	0	0	0	0	0
pixeled	pixel	PST	0	0	0	0	1
debarrassing	debarrass	PRS	0	0	0	0	1
splotched	splotch	PST	0	0	0	0	1
mislies	mislie	PRS	0	1	1	0	0
mislying	mislie	PRS	0	0	0	0	1
mislay	mislie	PST	0	0	0	0	0
mislain	mislie	PST	0	0	0	0	1
jirbles	jirble	PRS	0	1	1	0	0
jirbling	jirble	PRS	0	0	0	0	1
jirbled	jirble	PST	0	0	0	0	0
jirbled	jirble	PST	0	0	0	0	1
velocitizing	velocitize	PRS	0	0	0	0	1
velocitized	velocitize	PST	0	0	0	0	0
velocitized	velocitize	PST	0	0	0	0	1
steening	steen	PRS	0	0	0	0	1
steened	steen	PST	0	0	0	0	0
steened	steen	PST	0	0	0	0	1
misbid	misbid	PST	0	0	0	0	0
unloosening	unloosen	PRS	0	0	0	0	1
unloosened	unloosen	PST	0	0	0	0	0
unearning	unearn	PRS	0	0	0	0	1
unearned	unearn	PST	0	0	0	0	0
unearned	unearn	PST	0	0	0	0	1
twining	twine	PRS	0	0	0	0	1
twined	twine	PST	0	0	0	0	0
truanting	truant	PRS	0	0	0	0	1
truanted	truant	PST	0	0	0	0	0
truanted	truant	PST	0	0	0	0	1
raffinated	raffinate	PST	0	0	0	0	0
thugging	thug	PRS	0	0	0	0	1
thugged	thug	PST	0	0	0	0	0
thugged	thug	PST	0	0	0	0	1
gleeking	gleek	PRS	0	0	0	0	1
gleeked	gleek	PST	0	0	0	0	0
convokes	convoke	PRS	0	1	1	0	0
convoked	convoke	PST	0	0	0	0	0
convoked	convoke	PST	0	0	0	0	1
perlustrating	perlustrate	PRS	0	0	0	0	1
perlustrated	perlustrate	PST	0	0	0	0	0
trypsinizes	trypsinize	PRS	0	1	1	0	0
reshoed	reshoe	PST	0	0	0	0	1
hydrodeoxygenates	hydrodeoxygenate	PRS	0	1	1	0	0
hydrodeoxygenating	hydrodeoxygenate	PRS	0	0	0	0	1
hydrodeoxygenated	hydrodeoxygenate	PST	0	0	0	0	0
hydrodeoxygenated	hydrodeoxygenate	PST	0	0	0	0	1
deglazes	deglaze	PRS	0	1	1	0	0
deglazed	deglaze	PST	0	0	0	0	1
sjambocks	sjambock	PRS	0	1	1	0	0
sjambocked	sjambock	PST	0	0	0	0	1
undersown	undersow	PST	0	0	0	0	1
singles	single	PRS	0	1	1	0	0
vitaminizes	vitaminize	PRS	0	1	1	0	0
vitaminizing	vitaminize	PRS	0	0	0	0	1
vitaminized	vitaminize	PST	0	0	0	0	0
reparates	reparate	PRS	0	1	1	0	0
reparating	reparate	PRS	0	0	0	0	1
reparated	reparate	PST	0	0	0	0	0
reparated	reparate	PST	0	0	0	0	1
agriculturises	agriculturise	PRS	0	1	1	0	0
agriculturising	agriculturise	PRS	0	0	0	0	1
reëvoking	reëvoke	PRS	0	0	0	0	1
reëvoked	reëvoke	PST	0	0	0	0	0
reëvoked	reëvoke	PST	0	0	0	0	1
intravasates	intravasate	PRS	0	1	1	0	0
intravasating	intravasate	PRS	0	0	0	0	1
intravasated	intravasate	PST	0	0	0	0	1
poles	pole	PRS	0	1	1	0	0
poling	pole	PRS	0	0	0	0	1
poled	pole	PST	0	0	0	0	1
withstood	withstand	PST	0	0	0	0	0
compliments	compliment	PRS	0	1	1	0	0
complimenting	compliment	PRS	0	0	0	0	1
complimented	compliment	PST	0	0	0	0	0
dialogised	dialogise	PST	0	0	0	0	1
oversplitting	oversplit	PRS	0	0	0	0	1
toboggins	toboggin	PRS	0	1	1	0	0
toboggining	toboggin	PRS	0	0	0	0	1
toboggined	toboggin	PST	0	0	0	0	0
toboggined	toboggin	PST	0	0	0	0	1
becries	becry	PRS	0	1	1	0	0
becrying	becry	PRS	0	0	0	0	1
becried	becry	PST	0	0	0	0	1
dereligionising	dereligionise	PRS	0	0	0	0	1
dereligionised	dereligionise	PST	0	0	0	0	0
harmonizes	harmonize	PRS	0	1	1	0	0
harmonized	harmonize	PST	0	0	0	0	0
prepping	prep	PRS	0	0	0	0	1
skinking	skink	PRS	0	0	0	0	1
skinked	skink	PST	0	0	0	0	0
skinked	skink	PST	0	0	0	0	1
dilatating	dilatate	PRS	0	0	0	0	1
dilatated	dilatate	PST	0	0	0	0	0
dilatated	dilatate	PST	0	0	0	0	1
papyrographs	papyrograph	PRS	0	1	1	0	0
papyrographing	papyrograph	PRS	0	0	0	0	1
papyrographed	papyrograph	PST	0	0	0	0	1
stravaiges	stravaige	PRS	0	1	1	0	0
stravaiged	stravaige	PST	0	0	0	0	0
stravaiged	stravaige	PST	0	0	0	0	1
steadies	steady	PRS	0	1	1	0	0
steadying	steady	PRS	0	0	0	0	1
steadied	steady	PST	0	0	0	0	0
disinvigorates	disinvigorate	PRS	0	1	1	0	0
disinvigorating	disinvigorate	PRS	0	0	0	0	1
ultrapolishing	ultrapolish	PRS	0	0	0	0	1
ultrapolished	ultrapolish	PST	0	0	0	0	0
sweded	swede	PST	0	0	0	0	1
shamanises	shamanise	PRS	0	1	1	0	0
shamanising	shamanise	PRS	0	0	0	0	1
pulverises	pulverise	PRS	0	1	1	0	0
pulverised	pulverise	PST	0	0	0	0	0
zoologizes	zoologize	PRS	0	1	1	0	0
phonates	phonate	PRS	0	1	1	0	0
dimples	dimple	PRS	0	1	1	0	0
dimpled	dimple	PST	0	0	0	0	1
echoizes	echoize	PRS	0	1	1	0	0
echoizing	echoize	PRS	0	0	0	0	1
goobered	goober	PST	0	0	0	0	0
goobered	goober	PST	0	0	0	0	1
roughcasts	roughcast	PRS	0	1	1	0	0
roughcasting	roughcast	PRS	0	0	0	0	1
roughcast	roughcast	PST	0	0	0	0	0
roughcast	roughcast	PST	0	0	0	0	1
epistolises	epistolise	PRS	0	1	1	0	0
epistolising	epistolise	PRS	0	0	0	0	1
epistolised	epistolise	PST	0	0	0	0	0
epistolised	epistolise	PST	0	0	0	0	1
transaminates	transaminate	PRS	0	1	1	0	0
transaminating	transaminate	PRS	0	0	0	0	1
daws	daw	PRS	0	1	1	0	0
dawed	daw	PST	0	0	0	0	0
lethargises	lethargise	PRS	0	1	1	0	0
lethargising	lethargise	PRS	0	0	0	0	1
lethargised	lethargise	PST	0	0	0	0	0
recanvases	recanvas	PRS	0	1	1	0	0
recanvased	recanvas	PST	0	0	0	0	0
shivs	shiv	PRS	0	1	1	0	0
shivving	shiv	PRS	0	0	0	0	1
shivved	shiv	PST	0	0	0	0	0
shivved	shiv	PST	0	0	0	0	1
unknits	unknit	PRS	0	1	1	0	0
unknitting	unknit	PRS	0	0	0	0	1
pinocytoses	pinocytose	PRS	0	1	1	0	0
pinocytosed	pinocytose	PST	0	0	0	0	0
elning	elne	PRS	0	0	0	0	1
elned	elne	PST	0	0	0	0	0
offprints	offprint	PRS	0	1	1	0	0
offprinted	offprint	PST	0	0	0	0	0
rashers	rasher	PRS	0	1	1	0	0
rashering	rasher	PRS	0	0	0	0	1
rashered	rasher	PST	0	0	0	0	0
rashered	rasher	PST	0	0	0	0	1
pits	pit	PRS	0	1	1	0	0
pitting	pit	PRS	0	0	0	0	1
pitted	pit	PST	0	0	0	0	0
pitted	pit	PST	0	0	0	0	1
redeconvolved	redeconvolve	PST	0	0	0	0	1
petards	petard	PRS	0	1	1	0	0
petarding	petard	PRS	0	0	0	0	1
titularises	titularise	PRS	0	1	1	0	0
titularising	titularise	PRS	0	0	0	0	1
titularised	titularise	PST	0	0	0	0	1
coaliting	coalite	PRS	0	0	0	0	1
coalited	coalite	PST	0	0	0	0	0
coalited	coalite	PST	0	0	0	0	1
prelocates	prelocate	PRS	0	1	1	0	0
prelocated	prelocate	PST	0	0	0	0	0
unhumanizing	unhumanize	PRS	0	0	0	0	1
unhumanized	unhumanize	PST	0	0	0	0	0
unhumanized	unhumanize	PST	0	0	0	0	1
aptoprecipitates	aptoprecipitate	PRS	0	1	1	0	0
aptoprecipitated	aptoprecipitate	PST	0	0	0	0	1
incentivises	incentivise	PRS	0	1	1	0	0
incentivising	incentivise	PRS	0	0	0	0	1
incentivised	incentivise	PST	0	0	0	0	0
incentivised	incentivise	PST	0	0	0	0	1
dashes	dash	PRS	0	1	1	0	0
dashed	dash	PST	0	0	0	0	0
dashed	dash	PST	0	0	0	0	1
scenarizes	scenarize	PRS	0	1	1	0	0
scenarizing	scenarize	PRS	0	0	0	0	1
birdcalls	birdcall	PRS	0	1	1	0	0
birdcalled	birdcall	PST	0	0	0	0	1
calves	calve	PRS	0	1	1	0	0
calving	calve	PRS	0	0	0	0	1
calved	calve	PST	0	0	0	0	0
calved	calve	PST	0	0	0	0	1
badmouths	badmouth	PRS	0	1	1	0	0
badmouthing	badmouth	PRS	0	0	0	0	1
badmouthed	badmouth	PST	0	0	0	0	0
badmouthed	badmouth	PST	0	0	0	0	1
eugenicizes	eugenicize	PRS	0	1	1	0	0
eugenicizing	eugenicize	PRS	0	0	0	0	1
eugenicized	eugenicize	PST	0	0	0	0	0
precalculates	precalculate	PRS	0	1	1	0	0
precalculated	precalculate	PST	0	0	0	0	0
precalculated	precalculate	PST	0	0	0	0	1
distastes	distaste	PRS	0	1	1	0	0
distasting	distaste	PRS	0	0	0	0	1
distasted	distaste	PST	0	0	0	0	1
tchicks	tchick	PRS	0	1	1	0	0
tchicking	tchick	PRS	0	0	0	0	1
creaks	creak	PRS	0	1	1	0	0
creaked	creak	PST	0	0	0	0	0
wibbling	wibble	PRS	0	0	0	0	1
wibbled	wibble	PST	0	0	0	0	0
demos	demo	PRS	0	1	1	0	0
demoing	demo	PRS	0	0	0	0	1
demoed	demo	PST	0	0	0	0	0
demoed	demo	PST	0	0	0	0	1
downsamples	downsample	PRS	0	1	1	0	0
downsampling	downsample	PRS	0	0	0	0	1
downsampled	downsample	PST	0	0	0	0	0
downsampled	downsample	PST	0	0	0	0	1
swamped	swamp	PST	0	0	0	0	1
overcompensates	overcompensate	PRS	0	1	1	0	0
overcompensating	overcompensate	PRS	0	0	0	0	1
overcompensated	overcompensate	PST	0	0	0	0	1
ancestors	ancestor	PRS	0	1	1	0	0
ancestoring	ancestor	PRS	0	0	0	0	1
ancestored	ancestor	PST	0	0	0	0	0
ancestored	ancestor	PST	0	0	0	0	1
jutties	jutty	PRS	0	1	1	0	0
juttied	jutty	PST	0	0	0	0	1
bestialises	bestialise	PRS	0	1	1	0	0
bestialised	bestialise	PST	0	0	0	0	0
officializing	officialize	PRS	0	0	0	0	1
officialized	officialize	PST	0	0	0	0	1
supersymmetrises	supersymmetrise	PRS	0	1	1	0	0
supersymmetrising	supersymmetrise	PRS	0	0	0	0	1
supersymmetrised	supersymmetrise	PST	0	0	0	0	0
scrimples	scrimple	PRS	0	1	1	0	0
scrimpled	scrimple	PST	0	0	0	0	1
squadding	squad	PRS	0	0	0	0	1
squadded	squad	PST	0	0	0	0	0
squadded	squad	PST	0	0	0	0	1
flisking	flisk	PRS	0	0	0	0	1
flisked	flisk	PST	0	0	0	0	0
flisked	flisk	PST	0	0	0	0	1
backflushes	backflush	PRS	0	1	1	0	0
backflushing	backflush	PRS	0	0	0	0	1
backflushed	backflush	PST	0	0	0	0	0
backcasts	backcast	PRS	0	1	1	0	0
backcasting	backcast	PRS	0	0	0	0	1
backcast	backcast	PST	0	0	0	0	0
backcast	backcast	PST	0	0	0	0	1
resecured	resecure	PST	0	0	0	0	1
palling	pall	PRS	0	0	0	0	1
palled	pall	PST	0	0	0	0	1
repones	repone	PRS	0	1	1	0	0
reponed	repone	PST	0	0	0	0	1
outshown	outshow	PST	0	0	0	0	1
audioconferences	audioconference	PRS	0	1	1	0	0
audioconferenced	audioconference	PST	0	0	0	0	0
timekeeping	timekeep	PRS	0	0	0	0	1
timekept	timekeep	PST	0	0	0	0	0
misassesses	misassess	PRS	0	1	1	0	0
misassessed	misassess	PST	0	0	0	0	1
lares	lare	PRS	0	1	1	0	0
laring	lare	PRS	0	0	0	0	1
lared	lare	PST	0	0	0	0	0
risps	risp	PRS	0	1	1	0	0
risping	risp	PRS	0	0	0	0	1
risped	risp	PST	0	0	0	0	0
risped	risp	PST	0	0	0	0	1
decrimes	decrime	PRS	0	1	1	0	0
decriming	decrime	PRS	0	0	0	0	1
decrimed	decrime	PST	0	0	0	0	0
decrimed	decrime	PST	0	0	0	0	1
turnkeys	turnkey	PRS	0	1	1	0	0
turnkeyed	turnkey	PST	0	0	0	0	1
tatuing	tatu	PRS	0	0	0	0	1
bonging	bong	PRS	0	0	0	0	1
bonged	bong	PST	0	0	0	0	0
lurches	lurch	PRS	0	1	1	0	0
lurched	lurch	PST	0	0	0	0	0
adsignifies	adsignify	PRS	0	1	1	0	0
adsignified	adsignify	PST	0	0	0	0	0
chuds	chud	PRS	0	1	1	0	0
chudded	chud	PST	0	0	0	0	0
chudded	chud	PST	0	0	0	0	1
knags	knag	PRS	0	1	1	0	0
knagging	knag	PRS	0	0	0	0	1
knagged	knag	PST	0	0	0	0	0
knagged	knag	PST	0	0	0	0	1
coproducing	coproduce	PRS	0	0	0	0	1
strawmanned	strawman	PST	0	0	0	0	0
strawmanned	strawman	PST	0	0	0	0	1
reduces	reduce	PRS	0	1	1	0	0
reducing	reduce	PRS	0	0	0	0	1
barricadoes	barricado	PRS	0	1	1	0	0
barricadoed	barricado	PST	0	0	0	0	0
barricadoed	barricado	PST	0	0	0	0	1
gutshot	gutshoot	PST	0	0	0	0	0
gutshot	gutshoot	PST	0	0	0	0	1
mileposts	milepost	PRS	0	1	1	0	0
mileposting	milepost	PRS	0	0	0	0	1
mileposted	milepost	PST	0	0	0	0	0
mileposted	milepost	PST	0	0	0	0	1
kvetching	kvetch	PRS	0	0	0	0	1
kvetched	kvetch	PST	0	0	0	0	0
peculiarises	peculiarise	PRS	0	1	1	0	0
peculiarised	peculiarise	PST	0	0	0	0	0
peculiarised	peculiarise	PST	0	0	0	0	1
microdots	microdot	PRS	0	1	1	0	0
microdotted	microdot	PST	0	0	0	0	0
autowinding	autowind	PRS	0	0	0	0	1
autowound	autowind	PST	0	0	0	0	1
fiberglasses	fiberglass	PRS	0	1	1	0	0
fiberglassed	fiberglass	PST	0	0	0	0	0
electrosynthesizes	electrosynthesize	PRS	0	1	1	0	0
electrosynthesized	electrosynthesize	PST	0	0	0	0	1
quizzing	quiz	PRS	0	0	0	0	1
redigs	redig	PRS	0	1	1	0	0
redigging	redig	PRS	0	0	0	0	1
redug	redig	PST	0	0	0	0	0
redug	redig	PST	0	0	0	0	1
manualizing	manualize	PRS	0	0	0	0	1
manualized	manualize	PST	0	0	0	0	1
romps	romp	PRS	0	1	1	0	0
romping	romp	PRS	0	0	0	0	1
looms	loom	PRS	0	1	1	0	0
looming	loom	PRS	0	0	0	0	1
loomed	loom	PST	0	0	0	0	0
loomed	loom	PST	0	0	0	0	1
æmulates	æmulate	PRS	0	1	1	0	0
æmulating	æmulate	PRS	0	0	0	0	1
æmulated	æmulate	PST	0	0	0	0	0
æmulated	æmulate	PST	0	0	0	0	1
toputs	toput	PRS	0	1	1	0	0
toputting	toput	PRS	0	0	0	0	1
toput	toput	PST	0	0	0	0	0
toput	toput	PST	0	0	0	0	1
elucidates	elucidate	PRS	0	1	1	0	0
elucidating	elucidate	PRS	0	0	0	0	1
elucidated	elucidate	PST	0	0	0	0	0
disedges	disedge	PRS	0	1	1	0	0
disedged	disedge	PST	0	0	0	0	0
begoes	bego	PRS	0	1	1	0	0
bewent	bego	PST	0	0	0	0	0
gabbling	gabble	PRS	0	0	0	0	1
gabbled	gabble	PST	0	0	0	0	0
gabbled	gabble	PST	0	0	0	0	1
rainbowed	rainbow	PST	0	0	0	0	1
behights	behight	PRS	0	1	1	0	0
behighting	behight	PRS	0	0	0	0	1
behight	behight	PST	0	0	0	0	0
behight	behight	PST	0	0	0	0	1
chevies	chevy	PRS	0	1	1	0	0
chevying	chevy	PRS	0	0	0	0	1
chevied	chevy	PST	0	0	0	0	0
vitriolates	vitriolate	PRS	0	1	1	0	0
vitriolating	vitriolate	PRS	0	0	0	0	1
vitriolated	vitriolate	PST	0	0	0	0	0
umbegoes	umbego	PRS	0	1	1	0	0
umbewent	umbego	PST	0	0	0	0	0
counterfeeding	counterfeed	PRS	0	0	0	0	1
counterfed	counterfeed	PST	0	0	0	0	1
microinfuses	microinfuse	PRS	0	1	1	0	0
microinfusing	microinfuse	PRS	0	0	0	0	1
microinfused	microinfuse	PST	0	0	0	0	0
microinfused	microinfuse	PST	0	0	0	0	1
saints	saint	PRS	0	1	1	0	0
sainting	saint	PRS	0	0	0	0	1
sainted	saint	PST	0	0	0	0	0
electromagnetized	electromagnetize	PST	0	0	0	0	0
electromagnetized	electromagnetize	PST	0	0	0	0	1
douches	douche	PRS	0	1	1	0	0
douching	douche	PRS	0	0	0	0	1
douched	douche	PST	0	0	0	0	1
crappifying	crappify	PRS	0	0	0	0	1
crappified	crappify	PST	0	0	0	0	1
bears	bear	PRS	0	1	1	0	0
beared	bear	PST	0	0	0	0	0
beared	bear	PST	0	0	0	0	1
stands off	standoff	PRS	0	1	1	0	0
standing off	standoff	PRS	0	0	0	0	1
memawed	memaw	PST	0	0	0	0	1
inbore	inbear	PST	0	0	0	0	0
evading	evade	PRS	0	0	0	0	1
evaded	evade	PST	0	0	0	0	1
suitcases	suitcase	PRS	0	1	1	0	0
suitcasing	suitcase	PRS	0	0	0	0	1
suitcased	suitcase	PST	0	0	0	0	1
overbuilds	overbuild	PRS	0	1	1	0	0
overbuilding	overbuild	PRS	0	0	0	0	1
overbuilt	overbuild	PST	0	0	0	0	1
scrumples	scrumple	PRS	0	1	1	0	0
scrumpled	scrumple	PST	0	0	0	0	0
pheeses	pheese	PRS	0	1	1	0	0
